https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1675288800,2023-02-01 22:00:00,DOGE/USD,0.08945,0.09509,0.08945,0.09509,559.214066,53.17566553594
1675285200,2023-02-01 21:00:00,DOGE/USD,0.09399,0.09399,0.09399,0.09399,153.039954,14.38422527646
1675281600,2023-02-01 20:00:00,DOGE/USD,0.09399,0.09399,0.08821,0.09399,3225.125957,303.12958869843004
1675278000,2023-02-01 19:00:00,DOGE/USD,0.0938,0.09449,0.09277,0.09277,477.982903,44.34247391131
1675267200,2023-02-01 16:00:00,DOGE/USD,0.09298,0.09298,0.09298,0.09298,1005.05485,93.44999995299999
1675256400,2023-02-01 13:00:00,DOGE/USD,0.09013,0.09013,0.0878,0.0878,27909.481076,2450.4524384728
1675252800,2023-02-01 12:00:00,DOGE/USD,0.09396,0.09396,0.09396,0.09396,159.216687,14.95999991052
1675245600,2023-02-01 10:00:00,DOGE/USD,0.09437,0.09445,0.08952,0.08952,2160.591758,193.41617417616
1675242000,2023-02-01 09:00:00,DOGE/USD,0.09437,0.09475,0.09437,0.09475,1358.29146,128.69811583499998
1675224000,2023-02-01 04:00:00,DOGE/USD,0.09101,0.09101,0.09,0.09,2360.0,212.4
1675220400,2023-02-01 03:00:00,DOGE/USD,0.095,0.095,0.094,0.094,15347.45237,1442.66052278
1675209600,2023-02-01 00:00:00,DOGE/USD,0.0965,0.0965,0.095,0.095,10939.064007,1039.211080665
1675202400,2023-01-31 22:00:00,DOGE/USD,0.095,0.0965,0.095,0.0965,5285.958549,510.0949999785
1675198800,2023-01-31 21:00:00,DOGE/USD,0.098,0.098,0.095,0.095,26418.265493,2509.7352218349997
1675195200,2023-01-31 20:00:00,DOGE/USD,0.09751,0.098,0.094,0.0975,8005.390279,780.5255522025001
1675191600,2023-01-31 19:00:00,DOGE/USD,0.09749,0.09749,0.09749,0.09749,2179.09529,212.4399998221
1675188000,2023-01-31 18:00:00,DOGE/USD,0.0967,0.09751,0.0955,0.0955,18103.708486,1728.904160413
1675184400,2023-01-31 17:00:00,DOGE/USD,0.09669,0.0967,0.09101,0.0967,805.96808,77.937113336
1675180800,2023-01-31 16:00:00,DOGE/USD,0.09391,0.09598,0.09141,0.09598,13408.479124,1286.94582632152
1675177200,2023-01-31 15:00:00,DOGE/USD,0.093,0.093,0.093,0.093,2129.3116,198.0259788
1675173600,2023-01-31 14:00:00,DOGE/USD,0.0933,0.09517,0.0933,0.09517,429588.429635,40883.93084836295
1675170000,2023-01-31 13:00:00,DOGE/USD,0.09325,0.0935,0.0895,0.0935,158294.117573,14800.4999930755
1675166400,2023-01-31 12:00:00,DOGE/USD,0.0949,0.0949,0.0949,0.0949,4000.0,379.59999999999997
1675162800,2023-01-31 11:00:00,DOGE/USD,0.09174,0.09174,0.09174,0.09174,347.140907,31.846706808180002
1675159200,2023-01-31 10:00:00,DOGE/USD,0.09174,0.09174,0.09174,0.09174,6867.642425,630.0375160695
1675155600,2023-01-31 09:00:00,DOGE/USD,0.09201,0.093,0.09165,0.09165,8680.218697,795.54204358005
1675152000,2023-01-31 08:00:00,DOGE/USD,0.09599,0.09599,0.09599,0.09599,1027.962972,98.67416568228
1675148400,2023-01-31 07:00:00,DOGE/USD,0.09399,0.095,0.09111,0.095,26925.77809,2557.94891855
1675144800,2023-01-31 06:00:00,DOGE/USD,0.092,0.09399,0.092,0.09399,3300.457496,310.21000004904
1675141200,2023-01-31 05:00:00,DOGE/USD,0.092,0.0935,0.08961,0.093,10159.717552,944.853732336
1675137600,2023-01-31 04:00:00,DOGE/USD,0.09124,0.09124,0.08722,0.08785,18399.059139,1616.35734536115
1675134000,2023-01-31 03:00:00,DOGE/USD,0.09161,0.09161,0.07352,0.08882,128041.198934,11372.61928931788
1675130400,2023-01-31 02:00:00,DOGE/USD,0.09212,0.09449,0.092,0.09449,185141.079014,17493.98055603286
1675126800,2023-01-31 01:00:00,DOGE/USD,0.08999,0.09199,0.08999,0.09199,6303.844115,579.89062013885
1675105200,2023-01-30 19:00:00,DOGE/USD,0.08858,0.08858,0.08773,0.08773,220.0,19.3006
1675101600,2023-01-30 18:00:00,DOGE/USD,0.08858,0.08858,0.08858,0.08858,110.0,9.7438
1675098000,2023-01-30 17:00:00,DOGE/USD,0.08999,0.09212,0.08999,0.09211,2280.255539,210.03433769729003
1675094400,2023-01-30 16:00:00,DOGE/USD,0.09109,0.0911,0.09109,0.0911,2190.047688,199.5133443768
1675090800,2023-01-30 15:00:00,DOGE/USD,0.09123,0.09123,0.09123,0.09123,1000.0,91.23
1675072800,2023-01-30 10:00:00,DOGE/USD,0.0862,0.08988,0.0862,0.08988,700.517568,62.96251901184
1675069200,2023-01-30 09:00:00,DOGE/USD,0.088,0.0902,0.0862,0.0902,19593.994609,1767.3783137318
1675054800,2023-01-30 05:00:00,DOGE/USD,0.0901,0.0901,0.08774,0.08774,170.0,14.915799999999999
1675044000,2023-01-30 02:00:00,DOGE/USD,0.0915,0.0915,0.0901,0.0901,20942.852459,1886.9510065559002
1675040400,2023-01-30 01:00:00,DOGE/USD,0.09249,0.0926,0.0901,0.0901,4997.367651,450.26282535509995
1675036800,2023-01-30 00:00:00,DOGE/USD,0.09285,0.09285,0.09285,0.09285,201.292407,18.68999998995
1675033200,2023-01-29 23:00:00,DOGE/USD,0.09287,0.09287,0.09287,0.09287,805.534618,74.80999997366
1675029600,2023-01-29 22:00:00,DOGE/USD,0.09267,0.09267,0.09267,0.09267,1008.416963,93.44999996121
1675026000,2023-01-29 21:00:00,DOGE/USD,0.091,0.09299,0.0884,0.09299,3065.138068,285.02718894332
1675022400,2023-01-29 20:00:00,DOGE/USD,0.09237,0.09237,0.09237,0.09237,455.234383,42.04999995770999
1675015200,2023-01-29 18:00:00,DOGE/USD,0.09124,0.0913,0.0884,0.0884,2741.749377,242.37064492680003
1675011600,2023-01-29 17:00:00,DOGE/USD,0.09099,0.09139,0.09099,0.09139,1699.686077,155.33431057703
1675008000,2023-01-29 16:00:00,DOGE/USD,0.09099,0.09099,0.09099,0.09099,667.545884,60.739999985160004
1675000800,2023-01-29 14:00:00,DOGE/USD,0.08971,0.08971,0.08971,0.08971,114.000232,10.22696081272
1674993600,2023-01-29 12:00:00,DOGE/USD,0.09099,0.09099,0.09099,0.09099,278.9,25.377111
1674986400,2023-01-29 10:00:00,DOGE/USD,0.09098,0.09098,0.09098,0.09098,109.0,9.916820000000001
1674982800,2023-01-29 09:00:00,DOGE/USD,0.08841,0.08841,0.08841,0.08841,463.558245,40.98318444045
1674979200,2023-01-29 08:00:00,DOGE/USD,0.08841,0.08841,0.08841,0.08841,941.0,83.19381
1674975600,2023-01-29 07:00:00,DOGE/USD,0.09094,0.09094,0.09094,0.09094,5138.332966,467.27999992803996
1674961200,2023-01-29 03:00:00,DOGE/USD,0.09098,0.09098,0.0884,0.0884,263.913648,23.329966483200003
1674950400,2023-01-29 00:00:00,DOGE/USD,0.09098,0.09098,0.09098,0.09098,109.584525,9.9700000845
1674946800,2023-01-28 23:00:00,DOGE/USD,0.09019,0.09019,0.08701,0.08701,1043.213914,90.77004265714
1674932400,2023-01-28 19:00:00,DOGE/USD,0.09089,0.09098,0.08701,0.09098,1917.577632,174.46121295936
1674928800,2023-01-28 18:00:00,DOGE/USD,0.08701,0.08701,0.08701,0.08701,201.0,17.48901
1674921600,2023-01-28 16:00:00,DOGE/USD,0.08701,0.09098,0.08701,0.08701,1508.801648,131.28083139248
1674918000,2023-01-28 15:00:00,DOGE/USD,0.09099,0.09099,0.09099,0.09099,110.0,10.0089
1674910800,2023-01-28 13:00:00,DOGE/USD,0.09169,0.09169,0.09,0.09,368.275652,33.14480868
1674907200,2023-01-28 12:00:00,DOGE/USD,0.08894,0.08894,0.087,0.087,580.723637,50.522956419
1674885600,2023-01-28 06:00:00,DOGE/USD,0.093,0.09399,0.093,0.09399,145292.773107,13656.067744326929
1674882000,2023-01-28 05:00:00,DOGE/USD,0.0915,0.093,0.08811,0.093,43561.310935,4051.201916955
1674878400,2023-01-28 04:00:00,DOGE/USD,0.08858,0.0905,0.08858,0.09042,15309.376714,1384.27384247988
1674864000,2023-01-28 00:00:00,DOGE/USD,0.0878,0.0878,0.08773,0.08773,477.779044,41.91555553012
1674860400,2023-01-27 23:00:00,DOGE/USD,0.08694,0.08773,0.08694,0.08773,376.278354,33.01089999642
1674856800,2023-01-27 22:00:00,DOGE/USD,0.0875,0.08773,0.08354,0.08694,25168.442948,2188.14442989912
1674853200,2023-01-27 21:00:00,DOGE/USD,0.08517,0.087,0.0822,0.087,3119.114785,271.362986295
1674849600,2023-01-27 20:00:00,DOGE/USD,0.0877,0.0877,0.0877,0.0877,113.68301,9.969999977
1674846000,2023-01-27 19:00:00,DOGE/USD,0.08694,0.08694,0.08694,0.08694,220.0,19.1268
1674831600,2023-01-27 15:00:00,DOGE/USD,0.08688,0.0878,0.08688,0.0878,222.788109,19.5607959702
1674820800,2023-01-27 12:00:00,DOGE/USD,0.08688,0.08688,0.08501,0.08501,1300.0,110.513
1674810000,2023-01-27 09:00:00,DOGE/USD,0.08552,0.08688,0.0833,0.0833,6340.039209,528.1252661097
1674806400,2023-01-27 08:00:00,DOGE/USD,0.0844,0.0844,0.08201,0.08201,2020.971002,165.73983187402
1674795600,2023-01-27 05:00:00,DOGE/USD,0.08441,0.08441,0.08441,0.08441,940.0,79.3454
1674784800,2023-01-27 02:00:00,DOGE/USD,0.08518,0.08789,0.08441,0.08789,752.647128,66.15015607992
1674781200,2023-01-27 01:00:00,DOGE/USD,0.086,0.08819,0.08518,0.08819,9069.327141,799.82396056479
1674777600,2023-01-27 00:00:00,DOGE/USD,0.08517,0.08517,0.08517,0.08517,149.353093,12.72040293081
1674763200,2023-01-26 20:00:00,DOGE/USD,0.0887,0.0887,0.08441,0.08441,1436.763939,121.27724409099
1674759600,2023-01-26 19:00:00,DOGE/USD,0.0865,0.0865,0.0865,0.0865,1864.989131,161.3215598315
1674756000,2023-01-26 18:00:00,DOGE/USD,0.08858,0.0887,0.08858,0.0887,2048.489289,181.7009999343
1674752400,2023-01-26 17:00:00,DOGE/USD,0.08858,0.08858,0.08858,0.08858,209.11944,18.5237999952
1674745200,2023-01-26 15:00:00,DOGE/USD,0.0889,0.0889,0.08437,0.08437,2109.0,177.93633
1674738000,2023-01-26 13:00:00,DOGE/USD,0.086,0.08858,0.086,0.08858,114.000232,10.09814055056
1674730800,2023-01-26 11:00:00,DOGE/USD,0.086,0.086,0.085,0.085,3498.139536,297.34186056000004
1674727200,2023-01-26 10:00:00,DOGE/USD,0.08894,0.089,0.08894,0.089,10607.332788,944.0526181319999
1674720000,2023-01-26 08:00:00,DOGE/USD,0.08228,0.08228,0.08228,0.08228,491.532543,40.44329763804
1674712800,2023-01-26 06:00:00,DOGE/USD,0.08857,0.08857,0.08857,0.08857,810.884046,71.81999995422
1674684000,2023-01-25 22:00:00,DOGE/USD,0.08773,0.08899,0.08773,0.08899,450.0,40.0455
1674680400,2023-01-25 21:00:00,DOGE/USD,0.08552,0.08694,0.08202,0.08694,1230.280359,106.96057441146002
1674676800,2023-01-25 20:00:00,DOGE/USD,0.08552,0.08688,0.08202,0.08688,330.0,28.6704
1674673200,2023-01-25 19:00:00,DOGE/USD,0.08499,0.08517,0.08499,0.08517,1475.0,125.62575
1674658800,2023-01-25 15:00:00,DOGE/USD,0.08517,0.08517,0.08517,0.08517,110.0,9.368699999999999
1674655200,2023-01-25 14:00:00,DOGE/USD,0.0836,0.08516,0.0836,0.08516,1369.715863,116.64500289307999
1674651600,2023-01-25 13:00:00,DOGE/USD,0.08694,0.08694,0.08694,0.08694,109.90528,9.5551650432
1674648000,2023-01-25 12:00:00,DOGE/USD,0.08436,0.08436,0.08436,0.08436,369.34095,31.157602542000003
1674637200,2023-01-25 09:00:00,DOGE/USD,0.08189,0.08189,0.08112,0.08112,465.744327,37.78117980624
1674633600,2023-01-25 08:00:00,DOGE/USD,0.08551,0.08551,0.0819,0.0819,360.139987,29.495464935300003
1674630000,2023-01-25 07:00:00,DOGE/USD,0.0819,0.08551,0.0819,0.08551,6183.468483,528.74838998133
1674626400,2023-01-25 06:00:00,DOGE/USD,0.082,0.082,0.082,0.082,26614.3995,2182.380759
1674619200,2023-01-25 04:00:00,DOGE/USD,0.0825,0.0825,0.0819,0.0819,1259.0,103.1121
1674615600,2023-01-25 03:00:00,DOGE/USD,0.0819,0.0819,0.0819,0.0819,479.302324,39.2548603356
1674604800,2023-01-25 00:00:00,DOGE/USD,0.08693,0.08772,0.08189,0.08772,597.999574,52.45652263128001
1674601200,2023-01-24 23:00:00,DOGE/USD,0.0836,0.08436,0.0836,0.0836,549.816176,45.9646323136
1674597600,2023-01-24 22:00:00,DOGE/USD,0.086,0.086,0.08436,0.08436,8081.65285,681.768234426
1674594000,2023-01-24 21:00:00,DOGE/USD,0.08678,0.08678,0.086,0.086,1391.229944,119.64577518399999
1674590400,2023-01-24 20:00:00,DOGE/USD,0.09,0.09,0.09,0.09,468.333332,42.149999879999996
1674586800,2023-01-24 19:00:00,DOGE/USD,0.08999,0.08999,0.08999,0.08999,222.469163,20.019999978370002
1674583200,2023-01-24 18:00:00,DOGE/USD,0.08999,0.08999,0.08677,0.08677,470.740062,40.84611517974
1674579600,2023-01-24 17:00:00,DOGE/USD,0.09019,0.09019,0.08677,0.08677,629.120223,54.58876174971
1674572400,2023-01-24 15:00:00,DOGE/USD,0.08689,0.09019,0.08689,0.09019,349.890869,31.556657475110004
1674568800,2023-01-24 14:00:00,DOGE/USD,0.08694,0.09019,0.08694,0.09019,7435.282972,670.5881712446801
1674565200,2023-01-24 13:00:00,DOGE/USD,0.09019,0.0902,0.09019,0.0902,3032.230149,273.5071594398
1674561600,2023-01-24 12:00:00,DOGE/USD,0.08695,0.08695,0.08695,0.08695,235.0,20.43325
1674558000,2023-01-24 11:00:00,DOGE/USD,0.0904,0.0904,0.0904,0.0904,206.747787,18.689999944799997
1674554400,2023-01-24 10:00:00,DOGE/USD,0.08601,0.08601,0.08601,0.08601,191.053854,16.432541982540002
1674547200,2023-01-24 08:00:00,DOGE/USD,0.08984,0.08984,0.086,0.08601,2679.094389,230.42890839788998
1674543600,2023-01-24 07:00:00,DOGE/USD,0.09059,0.09398,0.0905,0.0905,4002.431887,362.2200857735
1674522000,2023-01-24 01:00:00,DOGE/USD,0.09058,0.09058,0.09058,0.09058,206.336939,18.689999934619998
1674518400,2023-01-24 00:00:00,DOGE/USD,0.087,0.09058,0.087,0.087,3187.609884,277.32205990799997
1674514800,2023-01-23 23:00:00,DOGE/USD,0.08701,0.08701,0.087,0.087,1064.6661,92.62595069999999
1674507600,2023-01-23 21:00:00,DOGE/USD,0.0888,0.09,0.0873,0.09,600528.656779,54047.57911011
1674500400,2023-01-23 19:00:00,DOGE/USD,0.08701,0.09059,0.08701,0.09059,386.92146,35.0512150614
1674496800,2023-01-23 18:00:00,DOGE/USD,0.09059,0.09059,0.09059,0.09059,1234.357532,111.82044882388
1674489600,2023-01-23 16:00:00,DOGE/USD,0.09059,0.0906,0.09059,0.0906,1031.556111,93.45898365660001
1674482400,2023-01-23 14:00:00,DOGE/USD,0.09259,0.093,0.08769,0.08769,4613.452881,404.55368313489004
1674478800,2023-01-23 13:00:00,DOGE/USD,0.09398,0.09398,0.08774,0.08774,900.481393,79.00823742182
1674475200,2023-01-23 12:00:00,DOGE/USD,0.09,0.09,0.08774,0.08774,659.333334,57.849906725160004
1674471600,2023-01-23 11:00:00,DOGE/USD,0.09124,0.09399,0.09124,0.09398,639.983866,60.14568372668
1674468000,2023-01-23 10:00:00,DOGE/USD,0.09199,0.094,0.09199,0.094,2145.561447,201.682776018
1674464400,2023-01-23 09:00:00,DOGE/USD,0.09199,0.09199,0.08602,0.08602,522.741514,44.96622503428
1674457200,2023-01-23 07:00:00,DOGE/USD,0.09,0.092,0.0879,0.092,26126.02315,2403.5941298000002
1674453600,2023-01-23 06:00:00,DOGE/USD,0.09189,0.09189,0.09,0.09,608.499292,54.76493627999999
1674442800,2023-01-23 03:00:00,DOGE/USD,0.0905,0.0905,0.0905,0.0905,325.950653,29.4985340965
1674439200,2023-01-23 02:00:00,DOGE/USD,0.09,0.09042,0.09,0.09042,1008.54,91.1921868
1674424800,2023-01-22 22:00:00,DOGE/USD,0.09035,0.09035,0.09035,0.09035,465.744327,42.07999994445
1674417600,2023-01-22 20:00:00,DOGE/USD,0.08858,0.08858,0.08688,0.08688,4186.733282,363.74338754016003
1674414000,2023-01-22 19:00:00,DOGE/USD,0.089,0.08967,0.089,0.08967,15103.766953,1354.35478267551
1674410400,2023-01-22 18:00:00,DOGE/USD,0.092,0.09212,0.092,0.09212,10110.0,931.3331999999999
1674406800,2023-01-22 17:00:00,DOGE/USD,0.093,0.093,0.093,0.093,200.0,18.6
1674403200,2023-01-22 16:00:00,DOGE/USD,0.08754,0.09124,0.08754,0.09124,95961.789339,8755.553659290359
1674396000,2023-01-22 14:00:00,DOGE/USD,0.08308,0.08694,0.08308,0.08694,2643.784451,229.85062016994002
1674392400,2023-01-22 13:00:00,DOGE/USD,0.08687,0.08687,0.08687,0.08687,268.792448,23.349999957759998
1674388800,2023-01-22 12:00:00,DOGE/USD,0.08309,0.086,0.083,0.086,15783.508567,1357.381736762
1674378000,2023-01-22 09:00:00,DOGE/USD,0.08354,0.08354,0.08306,0.08306,144.33795,11.988710127
1674374400,2023-01-22 08:00:00,DOGE/USD,0.08612,0.08612,0.083,0.083,308.762072,25.627251976
1674367200,2023-01-22 06:00:00,DOGE/USD,0.08799,0.08799,0.08321,0.08321,1312.224684,109.19021595564001
1674345600,2023-01-22 00:00:00,DOGE/USD,0.0836,0.0836,0.08354,0.08354,330.669,27.62408826
1674338400,2023-01-21 22:00:00,DOGE/USD,0.08436,0.08436,0.0837,0.0837,546.476159,45.740054508300005
1674327600,2023-01-21 19:00:00,DOGE/USD,0.08436,0.08436,0.08436,0.08436,195.199708,16.46704736688
1674320400,2023-01-21 17:00:00,DOGE/USD,0.08772,0.08772,0.08772,0.08772,479.366165,42.04999999380001
1674316800,2023-01-21 16:00:00,DOGE/USD,0.08331,0.08331,0.0833,0.0833,2001.941176,166.7616999608
1674309600,2023-01-21 14:00:00,DOGE/USD,0.08517,0.08694,0.08436,0.08694,1080.888222,93.97242202068001
1674306000,2023-01-21 13:00:00,DOGE/USD,0.08694,0.08694,0.08694,0.08694,177.478721,15.430000003740002
1674295200,2023-01-21 10:00:00,DOGE/USD,0.0875,0.08893,0.08402,0.08402,51700.577115,4343.882489202299
1674291600,2023-01-21 09:00:00,DOGE/USD,0.08799,0.088,0.08306,0.088,7010.806243,616.950949384
1674284400,2023-01-21 07:00:00,DOGE/USD,0.08797,0.08799,0.08797,0.08799,1327.832934,116.83601986266
1674277200,2023-01-21 05:00:00,DOGE/USD,0.08694,0.08797,0.08694,0.08797,1249.007616,109.87519997952002
1674266400,2023-01-21 02:00:00,DOGE/USD,0.0862,0.0862,0.0862,0.0862,452.790698,39.0305581676
1674255600,2023-01-20 23:00:00,DOGE/USD,0.083,0.08688,0.083,0.08688,2146.418016,186.48079723008001
1674252000,2023-01-20 22:00:00,DOGE/USD,0.086,0.086,0.086,0.086,5803.11628,499.06800008
1674248400,2023-01-20 21:00:00,DOGE/USD,0.08598,0.086,0.08598,0.086,3370.598397,289.871462142
1674244800,2023-01-20 20:00:00,DOGE/USD,0.08306,0.08598,0.08306,0.08598,16325.168667,1403.63800198866
1674241200,2023-01-20 19:00:00,DOGE/USD,0.08134,0.08306,0.08134,0.08134,1122.856176,91.33312135583999
1674234000,2023-01-20 17:00:00,DOGE/USD,0.08134,0.08223,0.07779,0.08223,3610.15353,296.8629247719
1674230400,2023-01-20 16:00:00,DOGE/USD,0.082,0.08353,0.082,0.08353,9411.225422,786.1196594996599
1674216000,2023-01-20 12:00:00,DOGE/USD,0.07908,0.07908,0.07908,0.07908,127.105264,10.05148427712
1674208800,2023-01-20 10:00:00,DOGE/USD,0.08199,0.08199,0.08199,0.08199,496.158068,40.679999995319996
1674205200,2023-01-20 09:00:00,DOGE/USD,0.08033,0.08033,0.08,0.08,388.0,31.04
1674201600,2023-01-20 08:00:00,DOGE/USD,0.08199,0.08199,0.08199,0.08199,275.03354,22.5499999446
1674187200,2023-01-20 04:00:00,DOGE/USD,0.08033,0.08033,0.0736,0.0803,10115.904851,812.3071595352999
1674180000,2023-01-20 02:00:00,DOGE/USD,0.082,0.082,0.082,0.082,435.0,35.67
1674169200,2023-01-19 23:00:00,DOGE/USD,0.07992,0.081,0.07992,0.081,711.448183,57.627302823
1674162000,2023-01-19 21:00:00,DOGE/USD,0.0843,0.08598,0.0843,0.08598,2962.011122,254.67371626956
1674158400,2023-01-19 20:00:00,DOGE/USD,0.08,0.08091,0.0735,0.08091,8482.028783,686.2809488325299
1674147600,2023-01-19 17:00:00,DOGE/USD,0.08353,0.08353,0.08353,0.08353,223.751945,18.68999996585
1674144000,2023-01-19 16:00:00,DOGE/USD,0.0816,0.0816,0.0816,0.0816,1164.1,94.99056
1674140400,2023-01-19 15:00:00,DOGE/USD,0.08344,0.08344,0.08344,0.08344,119.487056,9.96999995264
1674133200,2023-01-19 13:00:00,DOGE/USD,0.08033,0.08033,0.08001,0.08001,1829.336457,146.36520992457
1674129600,2023-01-19 12:00:00,DOGE/USD,0.08034,0.08359,0.08034,0.08359,733.474514,61.311134625259996
1674126000,2023-01-19 11:00:00,DOGE/USD,0.08598,0.08598,0.0813,0.0813,13159.9016,1069.90000008
1674122400,2023-01-19 10:00:00,DOGE/USD,0.08354,0.0836,0.08354,0.0836,155.215311,12.9759999996
1674104400,2023-01-19 05:00:00,DOGE/USD,0.08399,0.08598,0.08399,0.08598,3500.975772,301.01389687656
1674097200,2023-01-19 03:00:00,DOGE/USD,0.08352,0.08352,0.08352,0.08352,600.0,50.111999999999995
1674072000,2023-01-18 20:00:00,DOGE/USD,0.08338,0.08341,0.08338,0.08341,6900.312654,575.55507847014
1674068400,2023-01-18 19:00:00,DOGE/USD,0.0791,0.0791,0.0791,0.0791,5102.484937,403.60655851670003
1674064800,2023-01-18 18:00:00,DOGE/USD,0.08589,0.08589,0.08589,0.08589,589.358481,50.61999993308999
1674061200,2023-01-18 17:00:00,DOGE/USD,0.081,0.083,0.08099,0.083,5365.589051,445.343891233
1674057600,2023-01-18 16:00:00,DOGE/USD,0.08552,0.08699,0.0742,0.07733,102719.301824,7943.283610049919
1674054000,2023-01-18 15:00:00,DOGE/USD,0.084,0.08517,0.084,0.08517,2290.361901,195.07012310817
1674050400,2023-01-18 14:00:00,DOGE/USD,0.08553,0.08553,0.08553,0.08553,176.323062,15.080911492859999
1674039600,2023-01-18 11:00:00,DOGE/USD,0.0892,0.0892,0.0892,0.0892,111.7713,9.969999959999999
1674025200,2023-01-18 07:00:00,DOGE/USD,0.0892,0.0892,0.0892,0.0892,289.349776,25.810000019200004
1674021600,2023-01-18 06:00:00,DOGE/USD,0.08858,0.08894,0.08553,0.08553,1440.0,123.16319999999999
1674018000,2023-01-18 05:00:00,DOGE/USD,0.08437,0.08437,0.08437,0.08437,250.0,21.0925
1674010800,2023-01-18 03:00:00,DOGE/USD,0.08773,0.088,0.08773,0.088,1046.912694,92.128317072
1674007200,2023-01-18 02:00:00,DOGE/USD,0.08552,0.08694,0.08517,0.08694,880.0,76.5072
1674003600,2023-01-18 01:00:00,DOGE/USD,0.08515,0.08517,0.08515,0.08517,2022.950663,172.29470796771
1673992800,2023-01-17 22:00:00,DOGE/USD,0.08516,0.08516,0.08516,0.08516,219.469234,18.68999996744
1673989200,2023-01-17 21:00:00,DOGE/USD,0.08516,0.08516,0.08516,0.08516,175.669328,14.95999997248
1673985600,2023-01-17 20:00:00,DOGE/USD,0.08798,0.08798,0.08516,0.08516,1822.41015,155.196448374
1673978400,2023-01-17 18:00:00,DOGE/USD,0.08436,0.08517,0.08436,0.08517,275.535986,23.467399927619997
1673964000,2023-01-17 14:00:00,DOGE/USD,0.08436,0.08436,0.08436,0.08436,439.126631,37.04472259116
1673956800,2023-01-17 12:00:00,DOGE/USD,0.08151,0.08151,0.08151,0.08151,977.656714,79.68879875814
1673949600,2023-01-17 10:00:00,DOGE/USD,0.08699,0.088,0.081,0.08151,4025.129189,328.08828019539004
1673946000,2023-01-17 09:00:00,DOGE/USD,0.08637,0.08638,0.08637,0.08638,749.616428,64.75186705064
1673935200,2023-01-17 06:00:00,DOGE/USD,0.08201,0.08201,0.08112,0.08112,1054.0,85.50048
1673931600,2023-01-17 05:00:00,DOGE/USD,0.08499,0.08517,0.08499,0.08517,897.82756,76.46797328519999
1673910000,2023-01-16 23:00:00,DOGE/USD,0.08516,0.08516,0.08516,0.08516,349.459841,29.76000005956
1673906400,2023-01-16 22:00:00,DOGE/USD,0.083,0.08516,0.082,0.08516,395.199624,33.65519997984
1673902800,2023-01-16 21:00:00,DOGE/USD,0.08516,0.08516,0.08516,0.08516,117.073743,9.969999953879999
1673895600,2023-01-16 19:00:00,DOGE/USD,0.08516,0.08516,0.08516,0.08516,312.588069,26.61999995604
1673892000,2023-01-16 18:00:00,DOGE/USD,0.083,0.083,0.083,0.083,356.0,29.548000000000002
1673888400,2023-01-16 17:00:00,DOGE/USD,0.083,0.08516,0.083,0.083,923.995394,76.691617702
1673884800,2023-01-16 16:00:00,DOGE/USD,0.08699,0.08699,0.08699,0.08699,1144.384412,99.54999999988
1673881200,2023-01-16 15:00:00,DOGE/USD,0.0836,0.08771,0.08113,0.08771,5299.100291,464.78408652361
1673877600,2023-01-16 14:00:00,DOGE/USD,0.08354,0.08354,0.08354,0.08354,220.0,18.378800000000002
1673874000,2023-01-16 13:00:00,DOGE/USD,0.08437,0.08437,0.08436,0.08436,1201.987495,101.39966507820002
1673870400,2023-01-16 12:00:00,DOGE/USD,0.08437,0.08437,0.08436,0.08436,2302.287877,194.22100530372003
1673866800,2023-01-16 11:00:00,DOGE/USD,0.08437,0.08437,0.08437,0.08437,2870.809589,242.21020502393
1673863200,2023-01-16 10:00:00,DOGE/USD,0.08693,0.08693,0.08693,0.08693,184.0,15.995119999999998
