https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1670731200000,2022-12-11 04:00:00,BTC/EUR,16297.27,16696.9,16079.62,16093.98,0.7232645,11640.20439771
1670716800000,2022-12-11 00:00:00,BTC/EUR,16264.76,16696.9,16258.21,16279.68,0.60190084,9798.7530669312
1670644800000,2022-12-10 04:00:00,BTC/EUR,16417.99,16704.2,15600.0,16297.27,1.25319185,20423.6059412495
1670630400000,2022-12-10 00:00:00,BTC/EUR,16274.2,16704.2,15600.0,16264.76,1.26418385,20561.646916126
1670558400000,2022-12-09 04:00:00,BTC/EUR,16272.08,17114.31,16085.56,16417.99,2.56927629,42182.352436457106
1670544000000,2022-12-09 00:00:00,BTC/EUR,16353.1,17114.31,16085.56,16274.2,2.55740249,41619.679602758
1670472000000,2022-12-08 04:00:00,BTC/EUR,16039.51,17000.0,15908.34,16272.08,4.15133875,67550.9162471
1670457600000,2022-12-08 00:00:00,BTC/EUR,16385.34,17000.0,15908.34,16353.1,4.19207971,68553.498705601
1670385600000,2022-12-07 04:00:00,BTC/EUR,16280.68,17000.0,15908.34,16039.51,0.65011481,10427.522996143101
1670371200000,2022-12-07 00:00:00,BTC/EUR,16332.27,17000.0,15908.34,16385.34,8.08956469,132550.2678976446
1670299200000,2022-12-06 04:00:00,BTC/EUR,16233.99,17000.0,15150.0,16280.68,16.98717611,276562.7783505548
1670284800000,2022-12-06 00:00:00,BTC/EUR,16180.19,17000.0,15150.0,16332.27,16.99298842,277534.0749823134
1670212800000,2022-12-05 04:00:00,BTC/EUR,16283.72,17327.97,15388.27,16233.99,5.66353368,91941.74912578319
1670198400000,2022-12-05 00:00:00,BTC/EUR,16274.7,17327.97,15388.27,16180.19,5.70033337,92232.4769899403
1670126400000,2022-12-04 04:00:00,BTC/EUR,16107.69,17000.0,16107.69,16283.72,0.88420695,14398.178395854
1670112000000,2022-12-04 00:00:00,BTC/EUR,16068.58,17000.0,16068.58,16274.7,0.88138304,14344.244561088
1670040000000,2022-12-03 04:00:00,BTC/EUR,16150.6,17000.0,16024.01,16107.69,0.91562408,14748.588837175199
1670025600000,2022-12-03 00:00:00,BTC/EUR,16297.16,17000.0,16024.01,16068.58,0.87588181,14074.1769345298
1669953600000,2022-12-02 04:00:00,BTC/EUR,16117.06,17100.0,15500.0,16150.6,5.21485374,84223.016813244
1669939200000,2022-12-02 00:00:00,BTC/EUR,16132.27,17100.0,15500.0,16297.16,5.21457916,84982.8309031856
1669867200000,2022-12-01 04:00:00,BTC/EUR,16457.61,16457.61,16053.24,16117.06,0.13028181,2099.7597486786
1669852800000,2022-12-01 00:00:00,BTC/EUR,16549.05,17420.0,16080.0,16132.27,2.78554411,44937.1496794297
1669780800000,2022-11-30 04:00:00,BTC/EUR,16243.38,17500.0,15150.0,16457.61,6.95814362,114514.4140219482
1669766400000,2022-11-30 00:00:00,BTC/EUR,15908.33,17500.0,15150.0,16549.05,9.89617654,163772.32036928702
1669694400000,2022-11-29 04:00:00,BTC/EUR,16478.73,17571.0,15849.7,16243.38,5.82927359,94687.10604633419
1669680000000,2022-11-29 00:00:00,BTC/EUR,16401.83,17571.0,15868.87,15908.33,2.88386556,45877.485004114795
1669608000000,2022-11-28 04:00:00,BTC/EUR,16634.08,18636.76,14700.0,16478.73,4.23851002,69845.2622218746
1669593600000,2022-11-28 00:00:00,BTC/EUR,16723.96,18636.76,14700.0,16401.83,4.24497144,69625.2999137352
1669521600000,2022-11-27 04:00:00,BTC/EUR,16111.97,17873.45,14750.0,16634.08,1.56255595,25991.680676776003
1669507200000,2022-11-27 00:00:00,BTC/EUR,16447.01,17873.45,14750.0,16723.96,1.59852158,26733.6109630568
1669435200000,2022-11-26 04:00:00,BTC/EUR,16444.15,17650.0,15800.01,16111.97,0.50514104,8138.8172822488
1669420800000,2022-11-26 00:00:00,BTC/EUR,16071.11,17650.0,15800.01,16447.01,0.46902062,7713.986827346199
1669348800000,2022-11-25 04:00:00,BTC/EUR,16419.55,17650.0,14750.0,16444.15,0.92255224,15170.587417396002
1669334400000,2022-11-25 00:00:00,BTC/EUR,16119.02,17650.0,14750.0,16071.11,0.93294822,14993.5134679242
1669262400000,2022-11-24 04:00:00,BTC/EUR,16410.02,17123.0,15500.0,16419.55,1.79837809,29528.558967659497
1669248000000,2022-11-24 00:00:00,BTC/EUR,16418.25,17123.0,15500.0,16119.02,1.78108181,28709.293317026204
1669176000000,2022-11-23 04:00:00,BTC/EUR,16074.5,17574.54,15100.0,16410.02,6.41712148,105305.0918292296
1669161600000,2022-11-23 00:00:00,BTC/EUR,15936.05,17574.54,15100.0,16418.25,6.49863388,106696.19570031
1669089600000,2022-11-22 04:00:00,BTC/EUR,15732.08,16650.42,14800.0,16074.5,2.39966164,38573.36103218
1669075200000,2022-11-22 00:00:00,BTC/EUR,15770.0,16650.42,14800.0,15936.05,2.61413941,41659.056344730496
1669003200000,2022-11-21 04:00:00,BTC/EUR,16331.62,17271.72,15400.01,15732.08,4.94833304,77847.57125192319
1668988800000,2022-11-21 00:00:00,BTC/EUR,16402.65,17271.72,15500.0,15770.0,4.66123767,73507.7180559
1668916800000,2022-11-20 04:00:00,BTC/EUR,16366.7,16799.99,15600.0,16331.62,0.25005869,4083.8635027777996
1668902400000,2022-11-20 00:00:00,BTC/EUR,16410.93,16799.99,15600.0,16402.65,0.27866795,4570.8928500675
1668830400000,2022-11-19 04:00:00,BTC/EUR,16707.91,17233.79,15500.0,16366.7,1.04532423,17108.508075141002
1668816000000,2022-11-19 00:00:00,BTC/EUR,16054.92,17233.79,15500.0,16410.93,1.00960155,16568.5003649415
1668744000000,2022-11-18 04:00:00,BTC/EUR,16488.53,16834.53,16054.92,16707.91,1.57116382,26250.8636998162
1668729600000,2022-11-18 00:00:00,BTC/EUR,16543.92,17271.0,15530.0,16054.92,3.74242249,60084.2936831508
1668657600000,2022-11-17 04:00:00,BTC/EUR,16177.44,17271.0,14300.01,16488.53,6.08512731,100334.80420475428
1668643200000,2022-11-17 00:00:00,BTC/EUR,16255.86,17271.0,14300.01,16543.92,5.37831617,88978.43245118638
1668571200000,2022-11-16 04:00:00,BTC/EUR,16482.64,17579.31,15045.0,16177.44,1.64255503,26572.3354445232
1668556800000,2022-11-16 00:00:00,BTC/EUR,16414.31,18675.0,15045.0,16255.86,3.39141313,55130.3370434418
1668484800000,2022-11-15 04:00:00,BTC/EUR,16372.7,17176.21,15650.0,16482.64,2.89991945,47798.328323347996
1668470400000,2022-11-15 00:00:00,BTC/EUR,16181.1,17176.21,15650.0,16414.31,3.00011462,49244.811408212205
1668398400000,2022-11-14 04:00:00,BTC/EUR,15854.02,17440.75,15376.01,16372.7,2.22723366,36465.828545082004
1668384000000,2022-11-14 00:00:00,BTC/EUR,16254.15,17440.75,15200.0,16181.1,2.33473847,37778.636656917
1668312000000,2022-11-13 04:00:00,BTC/EUR,16544.29,16733.25,15200.0,15854.02,1.4172146,22468.548612692
1668297600000,2022-11-13 00:00:00,BTC/EUR,16464.88,16733.25,15500.0,16254.15,1.2095392,19660.03158768
1668225600000,2022-11-12 04:00:00,BTC/EUR,17004.79,17300.0,15593.01,16544.29,2.97543767,49226.5036894043
1668211200000,2022-11-12 00:00:00,BTC/EUR,16524.17,17300.0,15593.01,16464.88,3.1174553,51328.527419864
1668139200000,2022-11-11 04:00:00,BTC/EUR,17111.53,17709.02,15823.0,17004.79,4.28785609,72914.0923606711
1668124800000,2022-11-11 00:00:00,BTC/EUR,18266.5,18266.5,15823.0,16524.17,4.22137908,69754.7855523636
1668052800000,2022-11-10 04:00:00,BTC/EUR,17383.29,18596.43,16400.0,17111.53,6.39897905,109496.3219834465
1668038400000,2022-11-10 00:00:00,BTC/EUR,17272.47,18596.43,16200.0,18266.5,9.24350096,168846.41028584001
1667966400000,2022-11-09 04:00:00,BTC/EUR,18137.47,18137.47,16015.02,17383.29,8.32626747,144737.9220485763
1667952000000,2022-11-09 00:00:00,BTC/EUR,18555.0,18555.0,16015.02,17272.47,21.27097294,367402.24197696184
1667880000000,2022-11-08 04:00:00,BTC/EUR,20262.69,20431.44,17200.0,18137.47,81.20695179,1472888.6518825714
1667865600000,2022-11-08 00:00:00,BTC/EUR,20438.33,20640.2,17200.0,18555.0,77.05319654,1429722.0617997001
1667793600000,2022-11-07 04:00:00,BTC/EUR,21037.53,21045.35,20262.69,20262.69,27.05162329,548138.65672205
1667779200000,2022-11-07 00:00:00,BTC/EUR,21075.43,21196.3,20438.33,20438.33,27.18842422,555685.9863883527
1667707200000,2022-11-06 04:00:00,BTC/EUR,21331.15,21400.37,21005.25,21037.53,28.97893104,609645.1311219311
1667692800000,2022-11-06 00:00:00,BTC/EUR,21359.0,21421.26,21052.73,21075.43,28.79333639,606831.9455538978
1667620800000,2022-11-05 04:00:00,BTC/EUR,21514.55,21534.31,21305.51,21331.15,30.14439549,643014.6218565135
1667606400000,2022-11-05 00:00:00,BTC/EUR,21226.72,21534.31,21177.0,21359.0,30.27974468,646745.06662012
1667534400000,2022-11-04 04:00:00,BTC/EUR,20793.85,21533.73,20773.07,21514.55,22.43461454,482670.6362515569
1667520000000,2022-11-04 00:00:00,BTC/EUR,20721.29,21383.08,20696.84,21226.72,22.39493739,475371.0653950608
1667448000000,2022-11-03 04:00:00,BTC/EUR,20671.16,20839.75,20572.35,20793.85,31.39730735,652870.8994397974
1667433600000,2022-11-03 00:00:00,BTC/EUR,20541.09,20839.75,20514.46,20721.29,31.35072053,649627.3718110838
1667361600000,2022-11-02 04:00:00,BTC/EUR,20743.39,20882.63,20419.92,20671.16,16.0310098,331379.568537368
1667347200000,2022-11-02 00:00:00,BTC/EUR,20740.26,21418.36,20419.92,20541.09,38.28953264,786508.7360161776
1667275200000,2022-11-01 04:00:00,BTC/EUR,20694.95,21094.19,20512.25,20743.39,5.43028004,112642.41667893561
1667260800000,2022-11-01 00:00:00,BTC/EUR,20711.63,21094.19,20512.25,20740.26,4.62906238,96007.95731741878
1667188800000,2022-10-31 04:00:00,BTC/EUR,20598.31,20964.05,20000.0,20694.95,8.3002908,171774.10309146
1667174400000,2022-10-31 00:00:00,BTC/EUR,20714.28,20964.05,20000.0,20711.63,8.61666014,178465.07665542822
1667102400000,2022-10-30 04:00:00,BTC/EUR,20838.27,20987.28,20557.07,20598.31,9.7414791,200658.00636032101
1667088000000,2022-10-30 00:00:00,BTC/EUR,20884.82,20987.28,20635.05,20714.28,9.52798031,197365.2519758268
1667016000000,2022-10-29 04:00:00,BTC/EUR,20822.7,21094.19,20732.0,20838.27,5.55415967,115739.0788265709
1667001600000,2022-10-29 00:00:00,BTC/EUR,20676.7,21094.19,20644.43,20884.82,5.46890122,114217.01757748041
1666929600000,2022-10-28 04:00:00,BTC/EUR,20275.5,20856.03,20183.56,20822.7,27.39688184,570477.051489768
1666915200000,2022-10-28 00:00:00,BTC/EUR,20361.07,20845.3,20183.56,20676.7,27.4103495,566755.57350665
1666843200000,2022-10-27 04:00:00,BTC/EUR,20587.87,20774.62,20232.74,20275.5,27.90300205,565747.3180647751
1666828800000,2022-10-27 00:00:00,BTC/EUR,20595.57,20774.62,20277.59,20361.07,28.24429205,575084.0075304934
1666756800000,2022-10-26 04:00:00,BTC/EUR,20380.94,20721.46,20380.94,20587.87,0.42744767,8800.2370617629
1666742400000,2022-10-26 00:00:00,BTC/EUR,20180.26,20959.96,20180.26,20595.57,11.65892757,240122.2588928649
1666670400000,2022-10-25 04:00:00,BTC/EUR,19566.67,20486.9,19523.97,20380.94,50.51647268,1029573.1987027192
1666656000000,2022-10-25 00:00:00,BTC/EUR,19563.39,20486.9,19482.43,20180.26,49.35113403,995918.7160202477
1666584000000,2022-10-24 04:00:00,BTC/EUR,19709.77,20486.9,19449.14,19566.67,22.60529108,442310.27081630356
1666569600000,2022-10-24 00:00:00,BTC/EUR,19818.57,20486.9,19449.14,19563.39,22.60789291,442287.0260765649
1666497600000,2022-10-23 04:00:00,BTC/EUR,19477.65,19951.9,19400.94,19709.77,36.50281617,719462.111062981
1666483200000,2022-10-23 00:00:00,BTC/EUR,19490.63,19951.9,19400.94,19818.57,36.47975135,722976.5057125695
1666411200000,2022-10-22 04:00:00,BTC/EUR,19420.13,19569.27,19419.93,19477.65,1.49521623,29123.298402259505
1666396800000,2022-10-22 00:00:00,BTC/EUR,19454.13,19569.27,19404.04,19490.63,1.50223375,29279.482194762502
1666324800000,2022-10-21 04:00:00,BTC/EUR,19507.05,20094.69,19246.08,19420.13,29.02640514,563696.5612514683
1666310400000,2022-10-21 00:00:00,BTC/EUR,19485.69,20094.69,19246.08,19454.13,29.03918653,564932.1098488689
1666238400000,2022-10-20 04:00:00,BTC/EUR,19508.19,19652.15,19420.5,19507.05,5.84856514,114088.25261423699
1666224000000,2022-10-20 00:00:00,BTC/EUR,19592.03,19652.15,19401.0,19485.69,7.88223655,153590.8179199695
1666152000000,2022-10-19 04:00:00,BTC/EUR,19590.4,20094.68,19401.0,19508.19,2.28549017,44585.7764794923
1666137600000,2022-10-19 00:00:00,BTC/EUR,19610.65,20340.03,19415.01,19592.03,5.5739651,109205.29145815299
1666065600000,2022-10-18 04:00:00,BTC/EUR,19877.55,19963.59,19403.67,19590.4,13.76707415,269702.48942816
1666051200000,2022-10-18 00:00:00,BTC/EUR,19882.13,19963.59,19403.67,19610.65,13.60952237,266891.57986524055
1665979200000,2022-10-17 04:00:00,BTC/EUR,19704.03,20094.68,19704.03,19877.55,9.19412019,182756.5837827345
1665964800000,2022-10-17 00:00:00,BTC/EUR,19780.01,20094.68,19670.78,19882.13,9.26078856,184124.2020524328
1665892800000,2022-10-16 04:00:00,BTC/EUR,19683.89,19965.6,19667.86,19704.03,38.79385349,764395.2529825646
1665878400000,2022-10-16 00:00:00,BTC/EUR,19627.84,19965.6,19627.84,19780.01,38.84744264,768402.8038936263
1665806400000,2022-10-15 04:00:00,BTC/EUR,19757.91,19853.17,19574.2,19683.89,4.31569962,84949.7565931218
1665792000000,2022-10-15 00:00:00,BTC/EUR,19734.87,19853.17,19574.2,19627.84,4.17494257,81945.10477314879
1665720000000,2022-10-14 04:00:00,BTC/EUR,20245.6,20304.99,19667.58,19757.91,4.30182618,84995.0945000838
1665705600000,2022-10-14 00:00:00,BTC/EUR,19852.78,20307.06,19667.58,19734.87,4.63400042,91451.39586864538
1665633600000,2022-10-13 04:00:00,BTC/EUR,19691.61,20307.06,18888.0,20245.6,21.06279145,426428.85058011994
1665619200000,2022-10-13 00:00:00,BTC/EUR,19736.69,20094.68,18888.0,19852.78,20.74492805,411844.49269247893
1665547200000,2022-10-12 04:00:00,BTC/EUR,19752.29,19770.59,19662.49,19691.61,0.62992345,12404.206907254502
1665532800000,2022-10-12 00:00:00,BTC/EUR,19702.89,20094.68,19510.28,19736.69,4.31177942,85100.25376091979
1665460800000,2022-10-11 04:00:00,BTC/EUR,19656.73,19790.74,19453.96,19752.29,4.14556645,81884.43073467049
1665446400000,2022-10-11 00:00:00,BTC/EUR,19744.34,19790.74,19453.96,19702.89,4.15075205,81781.8110584245
1665374400000,2022-10-10 04:00:00,BTC/EUR,19967.75,20016.65,19549.77,19656.73,7.69516348,151261.7508322204
1665360000000,2022-10-10 00:00:00,BTC/EUR,19988.25,20049.62,19600.0,19744.34,7.6914793,151863.182402162
1665288000000,2022-10-09 04:00:00,BTC/EUR,19875.32,20063.68,19700.0,19967.75,8.95246669,178760.61674924748
1665273600000,2022-10-09 00:00:00,BTC/EUR,19960.45,20063.68,19700.0,19988.25,8.95191829,178933.1807600925
1665201600000,2022-10-08 04:00:00,BTC/EUR,20051.43,20340.03,19795.57,19875.32,12.62631348,250952.0208353136
1665187200000,2022-10-08 00:00:00,BTC/EUR,20257.4,20340.03,19795.57,19960.45,13.23801267,264236.6899989015
1665115200000,2022-10-07 04:00:00,BTC/EUR,20383.98,20486.91,19813.29,20051.43,32.89139204,659519.4450926172
1665100800000,2022-10-07 00:00:00,BTC/EUR,20375.44,20486.91,19813.29,20257.4,32.57894305,659964.6809410701
1665028800000,2022-10-06 04:00:00,BTC/EUR,20555.01,20594.33,20200.82,20383.98,3.07229608,62625.6218487984
1665014400000,2022-10-06 00:00:00,BTC/EUR,20363.38,20625.72,20200.82,20375.44,15.21965188,310107.1037018272
1664942400000,2022-10-05 04:00:00,BTC/EUR,20281.78,20611.64,20093.15,20555.01,5.69835153,117129.67268266529
1664928000000,2022-10-05 00:00:00,BTC/EUR,20389.62,20588.38,20093.15,20363.38,4.49128804,91457.8050479752
1664856000000,2022-10-04 04:00:00,BTC/EUR,19894.5,20588.37,19813.31,20281.78,19.06358612,386643.4596968936
1664841600000,2022-10-04 00:00:00,BTC/EUR,19958.56,20588.37,19813.31,20389.62,19.06645633,388757.7993152946
1664769600000,2022-10-03 04:00:00,BTC/EUR,19554.49,20033.92,19500.24,19894.5,9.92045069,197362.406252205
1664755200000,2022-10-03 00:00:00,BTC/EUR,19451.31,20027.96,19399.5,19958.56,10.90490403,217646.18137699683
1664683200000,2022-10-02 04:00:00,BTC/EUR,19696.17,19786.83,19338.21,19554.49,5.8014997,113445.367868653
1664668800000,2022-10-02 00:00:00,BTC/EUR,19718.44,19786.83,19338.21,19451.31,4.81460332,93650.34170434921
1664596800000,2022-10-01 04:00:00,BTC/EUR,19804.62,19811.97,19621.69,19696.17,3.50863239,69106.62002094628
1664582400000,2022-10-01 00:00:00,BTC/EUR,19855.36,19855.36,19621.69,19718.44,4.41032575,86964.74368182999
1664510400000,2022-09-30 04:00:00,BTC/EUR,19749.07,20581.42,19708.6,19804.62,11.64948796,230713.6822423752
1664496000000,2022-09-30 00:00:00,BTC/EUR,19896.68,20581.42,19708.6,19855.36,12.31656796,244549.8908102656
1664424000000,2022-09-29 04:00:00,BTC/EUR,20134.87,20532.57,19369.63,19749.07,21.49444739,424495.34611642733
1664409600000,2022-09-29 00:00:00,BTC/EUR,20002.12,20532.57,19369.63,19896.68,20.74547686,412766.1145308248
1664337600000,2022-09-28 04:00:00,BTC/EUR,19561.52,21024.33,19450.0,20134.87,2.35739553,47465.8525351311
1664323200000,2022-09-28 00:00:00,BTC/EUR,19906.95,21024.33,19379.19,20002.12,35.87716568,717619.3731912415
1664251200000,2022-09-27 04:00:00,BTC/EUR,20907.18,21099.12,19379.19,19561.52,45.87656395,897415.323239204
1664236800000,2022-09-27 00:00:00,BTC/EUR,20003.28,21099.12,19663.56,19906.95,34.55612082,687906.9693576989
1664164800000,2022-09-26 04:00:00,BTC/EUR,19585.66,21027.47,19406.79,20907.18,17.22933486,360216.8051982948
1664150400000,2022-09-26 00:00:00,BTC/EUR,19364.18,20003.28,19364.18,20003.28,14.77293722,295507.19963408157
1664078400000,2022-09-25 04:00:00,BTC/EUR,19658.22,19750.67,19321.9,19585.66,5.92616517,116067.8561234622
1664064000000,2022-09-25 00:00:00,BTC/EUR,19530.22,19750.67,19321.9,19364.18,5.71463577,110659.2356847186
1663992000000,2022-09-24 04:00:00,BTC/EUR,19730.6,19799.09,19473.35,19658.22,1.23817981,24340.411104538205
1663977600000,2022-09-24 00:00:00,BTC/EUR,19915.26,19915.26,19473.35,19530.22,2.93030938,57229.586859463605
1663905600000,2022-09-23 04:00:00,BTC/EUR,19740.18,19990.0,19075.27,19730.6,8.03548176,158544.876413856
1663891200000,2022-09-23 00:00:00,BTC/EUR,19735.86,19990.0,19075.27,19915.26,6.64620409,132360.8824654134
1663819200000,2022-09-22 04:00:00,BTC/EUR,19036.61,19999.99,18973.74,19740.18,9.80512626,193554.9572951268
1663804800000,2022-09-22 00:00:00,BTC/EUR,18794.7,19999.99,18722.17,19735.86,10.58926859,208988.3223946374
1663732800000,2022-09-21 04:00:00,BTC/EUR,19084.53,20067.64,18497.28,19036.61,6.02766865,114746.3772992765
1663718400000,2022-09-21 00:00:00,BTC/EUR,18911.04,20067.64,18497.28,18794.7,13.37970555,251467.551900585
1663646400000,2022-09-20 04:00:00,BTC/EUR,19301.29,20133.29,18500.01,19084.53,5.78969446,110493.59761270379
1663632000000,2022-09-20 00:00:00,BTC/EUR,19501.02,20133.29,18500.01,18911.04,5.97031654,112904.8949006016
1663560000000,2022-09-19 04:00:00,BTC/EUR,18761.85,19600.5,18319.67,19301.29,28.97605577,559275.2554729433
1663545600000,2022-09-19 00:00:00,BTC/EUR,19364.62,19600.5,18319.67,19501.02,32.36817161,631212.3619300422
1663473600000,2022-09-18 04:00:00,BTC/EUR,19971.75,20073.32,18727.67,18761.85,17.55101752,329289.5580576119
1663459200000,2022-09-18 00:00:00,BTC/EUR,20106.73,20106.73,19359.2,19364.62,13.25675962,256712.1124726444
1663387200000,2022-09-17 04:00:00,BTC/EUR,19873.72,20120.72,19781.1,19971.75,1.97529158,39450.029612865
